1,1029,3,2
1,1293,2,2
1,1343,2,2
1,1953,4,2
2,52,3,4
2,150,5,3
2,153,4,4
2,161,3,4
2,165,3,4
2,168,3,4
2,253,4,4
2,317,2,4
2,372,3,4
2,405,2,4
2,410,3,4
2,474,2,4
2,551,5,4
2,592,5,4
2,720,4,4
3,247,3.5,4
3,377,2.5,3
3,588,3,4
3,1210,3,4
3,2028,4,3
3,2513,3,4
3,2716,3,4
3,2762,3.5,4
3,3949,5,4
3,7361,3,4
4,153,4,4
4,260,5,4
4,289,4,4
4,364,5,4
4,380,3,4
4,410,3,4
4,431,3,4
4,1016,4,4
4,1030,5,4
4,1032,5,4
4,1073,5,5
4,1196,5,4
4,1198,5,4
4,1210,5,4
4,1265,5,5
4,1285,4,4
4,1291,5,4
4,1580,5,4
4,1917,4,4
4,1953,5,4
4,1967,3,4
4,1968,5,4
4,1994,5,4
4,2018,5,4
4,2046,5,4
4,2087,5,4
4,2094,4,4
4,2102,5,4
4,2110,3,4
4,2144,5,4
4,2193,3,4
4,2289,5,4
4,2348,4,4
4,2467,5,4
4,2795,4,4
4,2918,5,4
4,2987,5,4
4,3016,3,4
4,3034,5,4
4,3210,4,4
4,4006,2,4
5,104,4,4
5,586,4,4
5,788,3.5,4
5,1544,3.5,4
5,2081,5,4
5,2355,3.5,4
5,2424,4,4
5,2997,3.5,4
5,3897,4.5,4
5,4308,3.5,4
5,4963,3,4
5,5669,3.5,4
5,5995,4,4
5,6218,3.5,4
5,6373,4,4
5,6711,2.5,4
5,6942,4,4
5,30707,4.5,4
5,33166,5,4
5,33679,4,4
6,173,2,3
6,596,4,3
6,903,4,3
6,1285,4.5,3
6,2019,4,3
6,2528,3,3
6,3114,4,3
6,3751,1.5,3
6,8784,3,3
7,198,2,3
7,329,3,3
7,345,3,3
7,500,3,3
7,551,4,3
7,588,4,3
7,671,4,3
7,720,5,3
7,786,2,3
7,1036,3,3
7,1129,3,3
7,1196,5,3
7,1225,5,3
7,1231,4,3
7,1287,4,3
7,1353,3,3
7,1371,3,3
7,1394,3,3
8,32,5,4
8,318,5,4
8,356,4,4
8,457,4.5,4
8,524,2,4
8,593,4.5,4
8,1210,4,4
8,1225,4,4
8,1393,3,4
8,1617,3.5,4
8,1625,5,4
8,2028,4,4
8,2716,3.5,4
8,2770,2.5,4
8,2791,4.5,4
8,4034,4.5,4
8,5064,5,4
8,5650,4,4
8,7361,4,4
8,8873,4,4
8,8874,3,4
8,32587,3.5,4
8,43871,3,4
9,497,4,4
9,515,4,4
9,1059,5,4
9,1177,3,4
9,1682,5,4
9,2249,4,4
9,2273,3,4
9,2278,4,4
9,2490,3,4
10,1101,2,4
10,1200,4,4
10,1704,4,4
10,1923,5,4
10,2826,5,4
10,2827,3,4
10,2881,3,4
10,2890,4,4
10,2926,5,4
11,169,3,4
11,1918,3,4
11,2042,3.5,4
11,2762,3,4
11,79132,4,4
11,81158,4,4
11,91500,4.5,4
11,91529,4.5,4
12,538,3,3
12,1215,5,3
12,1374,1,3
12,2259,2,3
12,2959,4,3
12,3298,4,3
12,3770,3,3
12,3809,3,3
12,3829,2,0
12,3844,1,3
12,3861,3,3
12,3885,3,0
13,318,4.5,4
13,524,3.5,4
13,527,4,4
13,919,3.5,4
13,2761,4,4
13,2918,3,4
13,3624,3,4
13,7502,4.5,4
13,58559,4.5,4
13,78499,4,4
13,93363,3,4
14,2038,3,3
14,2861,2,3
14,3623,3,3
14,3751,4,3
15,2,2,3
15,11,2.5,3
15,34,3,3
15,44,3,3
15,94,3,3
15,110,3,3
15,180,3,3
15,193,1,3
15,198,1.5,3
15,292,1,3
15,316,3,3
15,349,3,3
15,367,2,3
15,380,4,3
15,474,3,3
15,500,3,3
15,551,2,3
15,556,3.5,3
15,562,3,3
15,574,3,3
15,588,0.5,3
15,590,3,3
15,610,3,3
15,647,1.5,3
15,680,2,3
15,748,2.5,3
15,786,0.5,3
15,836,2,3
15,858,5,3
15,916,1,3
15,919,3,3
15,922,1,3
15,953,3,3
15,1036,4,3
15,1088,2,3
15,1089,4,3
15,1093,2,3
15,1127,4,3
15,1147,3.5,3
15,1199,1,3
15,1201,3.5,3
15,1203,4,3
15,1209,4.5,3
15,1212,3,3
15,1225,4,3
15,1230,3,3
15,1246,1,3
15,1254,3.5,3
15,1258,4,3
15,1264,3,3
15,1265,4,3
15,1280,3,3
15,1289,4,3
15,1290,3,3
15,1307,5,3
15,1387,4,3
15,1464,4,3
15,1466,4,3
15,1485,3,3
15,1556,2.5,3
15,1580,4,3
15,1617,5,3
15,1644,1.5,3
15,1682,2,3
15,1748,4,3
15,1752,3.5,3
15,1753,1,3
15,1792,3,3
15,1810,2.5,3
15,1882,1.5,2
15,1904,3.5,3
15,1914,3.5,3
15,1953,3,3
15,1956,4,3
15,1962,3,3
15,1964,3,3
15,1968,4,3
15,1994,2.5,3
15,2000,3,3
15,2019,4.5,3
15,2025,2,3
15,2041,2,3
15,2058,2.5,3
15,2076,3,3
15,2100,2,3
15,2115,4,3
15,2126,1,3
15,2186,3,3
15,2273,2.5,3
15,2278,2.5,3
15,2313,3.5,3
15,2324,2,3
15,2334,3,3
15,2351,1,3
15,2396,2,3
15,2455,3.5,3
15,2478,4,3
15,2490,1,3
15,2501,3,3
15,2528,2,3
15,2568,0.5,3
15,2699,3,3
15,2717,3.5,3
15,2718,1.5,3
15,2762,1,3
15,2769,2,3
15,2791,4,3
15,2912,4,3
15,2976,2,3
15,2993,4,3
15,3000,4,3
15,3005,1,3
15,3006,5,3
15,3007,2.5,3
15,3008,2,3
15,3010,4,3
15,3082,3,3
15,3148,1,3
15,3157,1,3
15,3160,3,3
15,3175,4,3
15,3225,1,3
15,3253,3,3
15,3273,1,3
15,3275,0.5,3
15,3320,5,0
15,3328,4,3
15,3390,1,3
15,3408,2,3
15,3409,4,3
15,3418,1,3
15,3435,2.5,3
15,3461,3,3
15,3489,2,3
15,3504,4,3
15,3577,3.5,3
15,3598,3,3
15,3752,1,3
15,3783,2,3
15,3800,2,0
15,3827,2.5,3
15,3861,3,3
15,3868,4,3
15,3943,3,3
15,3956,1,0
15,3981,1,3
15,3984,4,3
15,3988,1,3
15,4023,2,3
15,4027,3,3
15,4052,1,3
15,4056,5,3
15,4144,4,3
15,4167,1,3
15,4223,1,3
15,4239,1,3
15,4247,1,3
15,4262,3,3
15,4308,2,3
15,4322,4,3
15,4344,2,3
15,4370,1,3
15,4450,2,3
15,4451,2.5,0
15,4546,3,3
15,4623,4,3
15,4638,1,3
15,4642,1.5,3
15,4718,4,3
15,4720,2,3
15,4723,3.5,3
15,4738,3.5,0
15,4886,5,3
15,4973,2,3
15,4992,1.5,3
15,5026,2,3
15,5060,1.5,3
15,5074,1,3
15,5128,1,3
15,5266,1,3
15,5269,4.5,3
15,5293,3,3
15,5308,2.5,3
15,5349,1,3
15,5416,1.5,0
15,5464,0.5,3
15,5618,1.5,3
15,5650,3,3
15,5952,5,3
15,5968,3,3
15,6025,3,3
15,6059,2,3
15,6271,4,3
15,6281,1,3
15,6299,2.5,3
15,6378,3,3
15,6442,3.5,0
15,6503,2.5,3
15,6537,2.5,3
15,6552,1.5,3
15,6773,1,3
15,6867,3.5,3
15,6947,1,3
15,6953,2,3
15,6978,2.5,3
15,7008,3.5,3
15,7090,3,3
15,7143,2,3
15,7254,1,3
15,7265,3.5,3
15,7317,3,3
15,7327,1.5,3
15,7569,3.5,3
15,7573,2.5,3
15,8531,1.5,3
15,8622,3.5,3
15,8638,4,3
15,8798,3,3
15,8917,4,3
15,8948,1,3
15,8961,2,3
15,8972,3.5,3
15,27020,2.5,3
15,27846,4,3
15,30812,0.5,3
15,33166,3.5,3
15,34048,0.5,3
15,34162,1,3
15,34542,3.5,3
